"","has_preview_condition","reread_condition","context_name_1","context_type_1","context_name_2","context_type_2","linear","delta_r_1","delta_r_2","diff_delta_r","delta_MSE_1","delta_MSE_2","diff_delta_MSE"
"1","Hunting",0,"P","standard_context","Q-P","regime_comtext","linear",0.00629210975789751,0.00738639977462074,0.00109429001672323,-20.5694291914988,-24.2274352163022,-3.6580060248034
"2","Hunting",0,"P","standard_context","Q-P","regime_comtext","nonlinear",0.00764442610836974,0.00846336062830855,0.000818934519938808,-25.0881816551464,-27.8452822108047,-2.75710055565833
"3","Hunting",0,"P","standard_context","fillerQ-P","dots_control_context","linear",0.00629210975789751,0.0058401520068484,-0.000451957751049115,-20.5694291914988,-19.0398634533758,1.52956573812298
"4","Hunting",0,"P","standard_context","fillerQ-P","dots_control_context","nonlinear",0.00764442610836974,0.00741741847465105,-0.00022700763371869,-25.0881816551464,-24.2936711233215,0.794510531824926
"5","Hunting",0,"P","standard_context","textFillQ-P","text_control_context","linear",0.00629210975789751,0.00560114617176416,-0.000690963586133353,-20.5694291914988,-18.171432926194,2.39799626530476
"6","Hunting",0,"P","standard_context","textFillQ-P","text_control_context","nonlinear",0.00764442610836974,0.00766352148921096,1.90953808412164e-05,-25.0881816551464,-25.0168755804607,0.0713060746857082
"7","Gathering",1,"P","standard_context","P-P","regime_comtext","linear",0.00472632076774443,0.000121834238293372,-0.00460448652945106,-12.7387993584634,-0.186762623046889,12.5520367354166
"8","Gathering",1,"P","standard_context","P-P","regime_comtext","nonlinear",0.00583350412680678,0.00291181993918369,-0.00292168418762309,-15.6986945808294,-7.03435352097404,8.66434105985536
"9","Gathering",1,"P","standard_context","fillerP-P","dots_control_context","linear",0.00472632076774443,0.00439657421251433,-0.000329746555230104,-12.7387993584634,-11.887416882395,0.851382476068466
"10","Gathering",1,"P","standard_context","fillerP-P","dots_control_context","nonlinear",0.00583350412680678,0.00602387095905488,0.000190366832248101,-15.6986945808294,-16.2459029989168,-0.547208418087394
"11","Gathering",1,"P","standard_context","textFillP-P","text_control_context","linear",0.00472632076774443,0.00335255701203313,-0.0013737637557113,-12.7387993584634,-8.81871484176008,3.92008451670335
"12","Gathering",1,"P","standard_context","textFillP-P","text_control_context","nonlinear",0.00583350412680678,0.00594201390369326,0.000108509776886478,-15.6986945808294,-15.924422955306,-0.225728374476603
