"","surp_p_val","prev_surp_p_val","converged","has_preview_condition","reread_condition","linear","additive_model"
"1",7.04765978136034e-164,4.18887481351136e-27,TRUE,"Gathering",0,"linear",TRUE
"2",3.6063423719038e-160,2.59826529382525e-15,TRUE,"Gathering",0,"linear",TRUE
"3",2.41463026239249e-185,1.19998283655515e-18,TRUE,"Gathering",0,"linear",TRUE
"4",2.10832040444585e-164,7.92964368294732e-16,TRUE,"Gathering",0,"linear",TRUE
"5",3.75289018844e-164,4.81828304052785e-25,TRUE,"Gathering",0,"linear",TRUE
"6",7.02776718654722e-176,7.14963506684158e-17,TRUE,"Gathering",0,"linear",TRUE
"7",4.82787408990503e-177,1.35437774693877e-28,TRUE,"Gathering",0,"linear",TRUE
"8",2.77536868463134e-180,2.87239777432928e-22,TRUE,"Gathering",0,"linear",TRUE
"9",1.1304996139385e-169,4.73483216794376e-19,TRUE,"Gathering",0,"linear",TRUE
"10",3.13293025106558e-159,2.95318690942944e-22,TRUE,"Gathering",0,"linear",TRUE
"11",0,0,TRUE,"Gathering",0,"nonlinear",TRUE
"12",0,0,TRUE,"Gathering",0,"nonlinear",TRUE
"13",0,0,TRUE,"Gathering",0,"nonlinear",TRUE
"14",0,0,TRUE,"Gathering",0,"nonlinear",TRUE
"15",0,0,TRUE,"Gathering",0,"nonlinear",TRUE
"16",0,0,TRUE,"Gathering",0,"nonlinear",TRUE
"17",0,0,TRUE,"Gathering",0,"nonlinear",TRUE
"18",0,0,TRUE,"Gathering",0,"nonlinear",TRUE
"19",0,0,TRUE,"Gathering",0,"nonlinear",TRUE
"20",0,0,TRUE,"Gathering",0,"nonlinear",TRUE
"21",9.93459538627169e-21,0.416392962427187,TRUE,"Gathering",1,"linear",TRUE
"22",1.53697641569985e-14,0.445905295043152,TRUE,"Gathering",1,"linear",TRUE
"23",2.05942665992045e-12,0.335834256040093,TRUE,"Gathering",1,"linear",TRUE
"24",4.47200093812368e-17,0.0147488558344087,TRUE,"Gathering",1,"linear",TRUE
"25",1.91416268745259e-26,0.0122283580897252,TRUE,"Gathering",1,"linear",TRUE
"26",6.00135332291253e-15,0.0194927899744781,TRUE,"Gathering",1,"linear",TRUE
"27",5.66656795449674e-21,0.126030789716841,TRUE,"Gathering",1,"linear",TRUE
"28",1.22761056830928e-18,0.425627404936723,TRUE,"Gathering",1,"linear",TRUE
"29",1.46816170387526e-11,0.409897947646392,TRUE,"Gathering",1,"linear",TRUE
"30",5.54500157440509e-17,0.0755830041230372,TRUE,"Gathering",1,"linear",TRUE
"31",0,1.93038453861205e-05,TRUE,"Gathering",1,"nonlinear",TRUE
"32",0,0.000889088556556894,TRUE,"Gathering",1,"nonlinear",TRUE
"33",0,0.00389789429882137,TRUE,"Gathering",1,"nonlinear",TRUE
"34",0,5.50255710808356e-05,TRUE,"Gathering",1,"nonlinear",TRUE
"35",0,0.000754291400310692,TRUE,"Gathering",1,"nonlinear",TRUE
"36",0,7.016612796229e-05,TRUE,"Gathering",1,"nonlinear",TRUE
"37",0,0.00199907194923743,TRUE,"Gathering",1,"nonlinear",TRUE
"38",0,-4.06597606361636e-07,TRUE,"Gathering",1,"nonlinear",TRUE
"39",0,0.000498605972297173,TRUE,"Gathering",1,"nonlinear",TRUE
"40",0,0.00245166675935204,TRUE,"Gathering",1,"nonlinear",TRUE
"41",2.74963157561048e-86,4.24440646237746e-22,TRUE,"Hunting",0,"linear",TRUE
"42",8.16562908061223e-94,2.08872279267489e-25,TRUE,"Hunting",0,"linear",TRUE
"43",2.03903539314585e-98,1.29818562659422e-24,TRUE,"Hunting",0,"linear",TRUE
